f1,f2,f3,f4,f5,ax,ay,az,posture,label
1086.2,284.6,450.9,3693.8,239.8,2538.4,14018.8,8816.4,0,K
1087.9,284.9,450.9,3693.7,240.3,2511.6,14046.4,8852.0,0,K
1087.4,285.2,451.4,3693.7,239.1,2524.8,14003.6,8834.4,0,K
1087.3,285.2,450.8,3692.9,239.9,2502.8,13967.2,8838.4,0,K
1087.1,284.8,450.4,3694.6,239.9,2492.8,13976.0,8834.8,0,K
1086.7,285.2,452.9,3695.1,239.9,2490.4,13961.2,8772.8,0,K
1087.4,285.1,452.9,3695.2,239.9,2426.8,14001.2,8726.8,0,K
1088.1,284.5,452.4,3695.6,238.5,2399.6,14013.6,8698.8,0,K
1089.9,286.3,452.6,3695.5,238.5,2379.6,13973.6,8674.0,0,K
1089.3,285.5,452.7,3695.0,239.0,2350.8,14022.0,8710.4,0,K
1089.8,285.6,452.7,3695.2,239.0,2393.2,14003.6,8690.0,0,K
1089.7,284.9,452.5,3695.2,238.6,2320.8,14036.0,8748.4,0,K
1090.4,285.0,452.3,3694.7,236.0,2328.0,14092.4,8787.6,0,K
1092.1,284.5,453.2,3695.7,236.2,2339.2,14128.8,8760.8,0,K
1092.1,285.5,453.5,3692.6,236.2,2315.2,14175.2,8786.0,0,K
1091.8,285.2,451.0,3691.7,236.8,2339.2,14198.4,8784.4,0,K
1092.2,277.6,452.1,3691.3,236.8,2357.2,14187.6,8802.4,0,K
1092.8,278.8,452.6,3691.1,238.4,2371.6,14154.4,8858.0,0,K
1089.1,276.7,452.8,3694.5,238.4,2415.2,14139.6,8864.0,0,K
1089.1,277.7,453.1,3695.2,237.9,2441.6,14138.4,8848.0,0,K
1088.4,277.6,450.9,3694.8,239.4,2435.6,14181.2,8875.2,0,K
1089.5,276.9,451.6,3695.1,239.8,2500.4,14148.0,8810.4,0,K
1088.9,276.9,451.8,3696.3,243.2,2496.8,14139.2,8754.0,0,K
1086.9,275.4,452.3,3696.1,243.1,2496.4,14124.0,8750.0,0,K
1087.2,275.3,452.1,3696.4,242.5,2537.6,14094.4,8664.0,0,K
1086.7,275.6,452.0,3697.5,243.0,2544.4,14113.2,8625.2,0,K
1087.2,282.2,450.0,3697.8,242.8,2595.6,14073.6,8636.4,0,K
1086.4,281.0,449.5,3697.5,245.1,2656.0,14080.0,8585.2,0,K
1086.6,281.1,449.2,3693.7,245.3,2678.0,14134.0,8552.0,0,K
1086.7,279.2,449.1,3694.6,245.3,2704.4,14078.4,8531.6,0,K
1085.3,279.3,449.2,3695.1,244.4,2732.0,14028.8,8504.8,0,K
1084.9,281.5,448.6,3694.2,244.5,2740.4,14056.8,8502.4,0,K
1086.0,281.8,448.9,3693.7,244.7,2747.2,14034.8,8534.8,0,K
1086.7,284.2,448.8,3700.4,245.3,2782.0,14003.2,8537.2,0,K
1086.5,283.1,449.1,3701.7,246.8,2766.4,14032.4,8560.8,0,K
1087.0,282.8,449.2,3701.6,246.0,2767.6,14004.4,8599.6,0,K
1086.8,283.8,450.2,3701.7,246.5,2763.2,14000.0,8560.0,0,K
1086.5,285.0,450.7,3701.7,244.4,2748.0,14013.6,8559.6,0,K
1086.4,284.8,450.5,3702.3,244.5,2753.2,13997.6,8575.6,0,K
1087.1,285.1,450.4,3701.4,245.0,2763.6,13996.0,8574.8,0,K
1086.1,286.8,450.2,3702.1,244.5,2738.4,14017.2,8622.4,0,K
1086.2,286.3,450.2,3704.0,243.9,2739.6,14008.4,8650.0,0,K
1085.8,285.9,449.2,3704.0,244.4,2763.6,14016.0,8636.0,0,K
1086.0,285.9,449.1,3697.6,242.9,2743.6,14052.0,8684.8,0,K
1085.5,286.0,448.8,3697.5,242.5,2764.4,14028.4,8696.4,0,K
1085.1,286.1,448.9,3697.5,240.7,2768.4,14014.0,8730.0,0,K
1085.2,285.8,448.3,3696.4,240.4,2774.0,14027.6,8758.0,0,K
1085.4,283.9,447.8,3696.5,239.8,2754.4,14019.2,8759.2,0,K
1085.0,284.0,447.8,3696.5,241.4,2715.6,14009.2,8795.6,0,K
1084.9,284.4,447.7,3696.1,240.9,2703.2,14037.6,8788.8,0,K
1086.8,282.8,447.8,3694.7,240.8,2670.0,14045.6,8784.0,0,K
1085.4,282.5,447.8,3693.7,240.8,2674.0,14018.4,8823.2,0,K
1085.4,282.9,448.8,3693.4,240.3,2691.6,13985.6,8826.4,0,K
1084.9,282.5,448.5,3691.4,241.2,2671.6,14012.4,8854.8,0,K
1086.5,283.8,448.6,3691.6,237.3,2679.2,13975.2,8889.6,0,K
1086.3,283.9,448.4,3690.6,238.9,2680.4,13962.8,8850.0,0,K
1085.7,283.5,449.2,3691.4,240.9,2664.4,13969.2,8915.2,0,K
1086.2,286.3,449.2,3691.8,240.7,2701.2,13942.4,8930.4,0,K
1086.7,288.1,449.4,3691.3,239.0,2701.2,13954.4,8936.0,0,K
1086.7,288.8,449.3,3688.5,239.0,2692.4,13921.2,9002.0,0,K
1086.1,287.3,449.2,3689.2,239.2,2744.0,13898.4,8956.4,0,K
1086.5,286.0,449.1,3689.1,239.3,2707.6,13901.2,8966.8,0,K
1086.7,285.5,448.3,3688.9,239.2,2687.2,13928.0,8967.2,0,K
1086.7,285.4,448.4,3690.8,238.9,2693.2,13894.0,8929.2,0,K
1085.5,285.0,448.1,3690.6,240.5,2682.4,13928.8,8928.4,0,K
1086.6,283.5,449.6,3691.3,240.5,2695.6,13939.2,8902.8,0,K
1087.0,283.4,449.3,3691.5,237.5,2672.4,13970.8,8938.0,0,K
1086.8,281.6,449.9,3690.7,237.5,2702.0,13974.4,8940.8,0,K
1085.2,280.0,449.7,3691.0,237.3,2684.8,13947.6,8945.6,0,K
1085.1,280.0,449.7,3693.1,237.8,2705.2,13979.6,8931.2,0,K
1090.6,278.9,451.2,3692.4,237.8,2708.8,13960.4,8916.8,0,K
1090.0,281.0,451.4,3691.4,237.9,2695.2,14011.6,8916.8,0,K
1089.6,281.1,451.9,3692.1,237.9,2714.8,14025.6,8878.8,0,K
1089.5,282.4,452.1,3691.3,238.2,2664.4,14052.8,8875.2,0,K
1089.3,281.8,452.2,3691.4,240.1,2605.2,14087.2,8906.4,0,K
1088.8,283.1,450.8,3691.2,240.1,2619.6,14084.8,8884.0,0,K
1089.0,281.9,449.9,3691.5,241.4,2633.6,14000.4,8889.2,0,K
1088.5,282.4,449.3,3692.1,241.4,2686.0,13942.8,8848.4,0,K
1090.1,282.5,449.4,3691.0,241.6,2737.2,13934.0,8851.2,0,K
1090.2,282.7,449.7,3697.5,241.1,2764.8,13894.4,8886.8,0,K
1085.6,285.1,451.2,3698.2,241.1,2770.8,13962.8,8937.2,0,K
1085.2,283.4,451.6,3699.3,241.3,2802.8,13913.6,8918.0,0,K
1085.6,283.3,451.5,3698.8,241.2,2827.2,13870.4,8924.4,0,K
1085.4,282.2,451.0,3699.7,241.4,2901.6,13814.8,8910.8,0,K
1085.4,282.3,451.6,3699.2,241.8,2931.2,13754.0,8892.4,0,K
1084.4,279.8,450.8,3707.7,242.3,2908.4,13776.4,8946.8,0,K
1084.5,281.9,451.9,3707.5,242.9,2935.2,13773.2,8883.2,0,K
1085.9,281.8,453.2,3710.3,242.6,2877.2,13770.4,8892.8,0,K
1086.0,283.5,451.2,3712.5,242.3,2753.6,13860.8,8918.0,0,K
1085.9,282.7,450.4,3707.0,242.3,2726.8,13829.6,8900.4,0,K
1086.0,282.9,447.4,3705.8,242.1,2704.0,13661.6,8931.6,0,K
1086.6,282.0,446.7,3704.5,242.2,2738.0,13694.4,8922.8,0,K
1086.4,282.0,446.5,3704.8,242.3,2674.0,13776.4,9086.0,0,K
1087.0,282.3,446.7,3704.3,242.3,2820.4,13774.0,9010.4,0,K
1087.1,283.3,447.3,3704.6,242.0,2847.6,13783.2,9056.4,0,K
1087.8,285.8,448.0,3696.5,241.4,2859.2,13755.2,9145.2,0,K
1087.7,285.3,448.7,3697.8,240.5,2880.4,13796.4,9166.0,0,K
1086.7,285.4,447.4,3694.2,241.4,2862.8,13890.4,9255.6,0,K
1086.9,283.8,449.3,3696.0,242.1,2985.2,13840.0,9279.2,0,K
1087.1,284.6,450.3,3696.1,242.2,2978.8,13901.6,9256.0,0,K
1087.1,284.5,450.1,3697.0,242.1,2983.2,14012.0,9210.0,0,K
1088.3,285.1,450.1,3698.2,241.6,2932.0,14033.2,9247.2,0,K
1089.4,286.5,450.0,3698.2,241.7,3018.0,13933.2,9044.4,0,K
1089.7,285.6,450.1,3698.6,241.7,2838.0,13950.4,9183.6,0,K
1090.2,285.3,449.0,3698.2,241.5,2896.4,13889.6,9099.2,0,K
1090.2,284.7,449.1,3695.0,241.6,2855.2,13879.2,9084.8,0,K
1088.4,282.7,448.3,3693.6,241.6,2854.0,13839.2,9063.6,0,K
1088.8,283.3,448.2,3692.6,240.8,2875.6,13782.8,9018.8,0,K
1088.1,283.3,448.9,3688.8,240.1,2867.6,13750.4,9041.2,0,K
1085.4,283.6,448.2,3688.5,240.0,2938.0,13733.2,9022.4,0,K
1085.2,282.8,448.4,3688.1,238.9,2976.8,13720.8,9081.2,0,K
1086.0,284.4,448.4,3688.0,239.1,3011.6,13615.6,9108.0,0,K
1085.2,284.5,448.5,3687.5,239.0,2961.2,13571.6,9160.8,0,K
1084.4,285.9,447.3,3684.4,238.1,2962.0,13597.2,9131.2,0,K
1085.0,280.2,447.7,3684.3,238.1,2946.4,13621.2,9142.4,0,K
1084.8,280.6,447.8,3687.4,240.3,2986.4,13673.6,9078.8,0,K
1086.2,282.8,447.7,3692.1,239.8,2881.2,13766.8,9199.6,0,K
1085.9,282.4,447.8,3693.7,240.4,2918.4,13781.2,9154.0,0,K
1086.3,282.8,447.4,3694.6,240.8,2877.6,13761.6,9098.8,0,K
1088.9,282.9,447.9,3694.9,241.0,2827.6,13752.4,9112.8,0,K
1089.4,283.7,448.1,3694.7,242.5,2778.0,13744.0,9054.0,0,K
1084.4,284.7,448.7,3697.8,242.3,2762.0,13774.0,9010.8,0,K
1083.8,283.4,450.9,3697.8,242.7,2774.0,13800.4,9060.8,0,K
1083.9,282.8,452.2,3701.2,242.7,2775.6,13812.8,9053.2,0,K
1082.5,288.5,449.5,3701.2,242.7,2738.4,13905.2,9096.4,0,K
1082.5,288.7,449.3,3700.8,240.5,2740.0,13859.6,9067.6,0,K
1083.0,289.0,449.4,3698.0,241.0,2750.0,13873.6,9022.8,0,K
1080.9,284.5,449.4,3698.0,240.6,2749.2,13885.2,9054.8,0,K
1081.3,283.0,449.0,3697.7,240.3,2734.0,13883.2,9088.4,0,K
1076.5,281.7,448.6,3697.8,240.0,2796.0,13912.8,9108.4,0,K
1076.8,281.7,448.4,3698.7,239.7,2834.4,13836.8,9144.0,0,K
1079.7,280.1,447.9,3691.6,239.6,2858.0,13869.6,9186.4,0,K
1080.2,276.4,444.7,3691.7,239.0,2881.6,13924.8,9136.0,0,K
1079.9,275.8,444.6,3689.4,240.4,2864.8,13875.6,9144.8,0,K
1079.9,275.8,446.5,3689.8,240.7,2906.4,13803.2,9142.4,0,K
1079.6,277.0,446.8,3689.4,240.6,2905.2,13796.0,9179.6,0,K
1079.2,275.6,446.2,3687.2,240.6,3004.0,13698.4,9136.4,0,K
1081.2,281.3,446.5,3686.2,240.6,2982.4,13641.6,9126.8,0,K
1080.2,281.6,446.7,3685.6,240.6,3006.0,13695.6,9120.4,0,K
1085.0,282.5,446.8,3684.8,240.5,2988.0,13620.8,9048.8,0,K
1084.5,282.3,447.1,3684.5,240.8,2927.2,13670.4,9057.2,0,K
1084.3,282.5,445.8,3687.3,241.2,2956.0,13702.8,9016.4,0,K
1083.2,286.9,447.2,3679.0,241.4,2954.4,13682.8,9039.2,0,K
1082.1,287.7,447.3,3680.0,240.7,2991.6,13712.0,9027.6,0,K
1082.1,287.3,447.7,3679.9,240.7,2980.0,13743.6,8977.6,0,K
1080.4,286.3,447.4,3681.6,240.7,2988.0,13738.0,8978.0,0,K
1080.7,287.3,448.1,3681.0,243.0,2971.2,13783.2,8967.2,0,K
1078.7,287.2,448.2,3681.1,243.0,2951.2,13874.8,8947.6,0,K
1079.4,288.2,448.3,3679.0,243.3,2948.0,13877.6,8903.6,0,K
1079.3,288.0,448.4,3678.6,244.1,2938.0,13936.0,8900.4,0,K
1083.3,286.7,448.4,3677.8,243.9,3000.0,14000.4,8875.2,0,K
1083.8,286.4,450.6,3678.6,245.8,3009.2,13933.2,8862.8,0,K
1084.3,285.7,450.6,3682.6,245.6,2980.4,13959.2,8845.6,0,K
1084.9,286.8,449.5,3682.7,245.6,3033.2,13925.2,8800.4,0,K
1085.3,286.8,449.6,3684.5,245.6,2965.6,13904.0,8841.6,0,K
1086.9,285.3,450.6,3682.2,245.8,2929.6,13958.0,8893.2,0,K
1090.3,285.9,450.3,3682.7,244.2,2982.4,13964.0,8828.8,0,K
1091.9,283.9,450.0,3684.2,244.2,2974.0,13942.0,8870.4,0,K
1091.9,283.8,450.3,3687.1,244.0,3014.0,13955.2,8888.8,0,K
1091.7,283.6,450.3,3687.7,243.6,3001.6,13976.8,8864.0,0,K
1088.2,284.8,450.2,3688.1,243.5,2926.4,13956.8,8872.0,0,K
1088.3,285.5,449.8,3688.7,241.3,2895.6,13992.0,8852.4,0,K
1088.9,285.3,449.5,3692.0,241.4,2915.2,13975.2,8863.2,0,K
1089.8,285.2,450.6,3692.3,241.6,2869.6,13983.6,8991.6,0,K
1081.9,284.8,450.5,3690.7,241.1,2981.2,13984.0,9025.6,0,K
1082.8,287.2,450.0,3700.3,240.9,3052.8,13870.0,8994.0,0,K
1077.9,287.0,450.6,3699.3,240.2,2991.6,13774.4,9102.0,0,K
1078.2,287.8,453.0,3697.3,240.2,2957.6,13760.0,9032.0,0,K
1081.0,288.9,451.9,3696.3,240.5,2846.0,13818.4,8946.8,0,K
1080.3,288.7,452.0,3694.9,240.3,2773.6,13837.6,8915.6,0,K
1079.1,288.6,452.1,3695.3,240.8,2784.4,13822.4,8836.8,0,K
1077.0,288.6,451.0,3694.4,240.8,2742.8,13816.0,8852.4,0,K
1076.4,288.8,451.0,3694.8,241.1,2702.8,13840.4,8802.0,0,K
1079.5,288.4,451.1,3695.1,241.0,2692.4,13896.8,8721.2,0,K
1088.2,287.4,451.3,3694.0,241.2,2666.8,13911.2,8668.0,0,K
1088.2,289.7,450.8,3684.9,241.0,2632.0,14008.4,8651.6,0,K
1089.3,288.6,450.8,3685.4,241.0,2644.0,14173.6,8561.2,0,K
1088.8,289.5,448.6,3686.1,240.5,2669.2,14184.8,8615.2,0,K
1085.1,287.8,449.3,3686.0,240.1,2771.2,14159.6,8603.6,0,K
1085.2,288.8,449.4,3686.5,240.2,2798.0,14154.0,8588.4,0,K
1085.1,289.0,450.2,3685.4,240.6,2787.2,14168.8,8565.2,0,K
1085.9,288.9,451.4,3685.2,241.1,2768.8,14242.8,8474.8,0,K
1086.2,291.1,451.5,3684.5,239.4,2759.6,14292.0,8380.8,0,K
1082.7,290.5,451.2,3683.5,239.3,2753.6,14341.6,8297.6,0,K
1082.3,291.8,451.2,3684.2,240.2,2724.4,14426.8,8217.6,0,K
1081.2,288.0,450.9,3684.2,240.4,2722.8,14559.6,8161.6,0,K
1080.1,289.3,450.5,3682.0,240.4,2727.2,14430.4,8089.6,0,K
1080.3,288.4,450.3,3681.9,240.9,2752.4,14342.0,8049.6,0,K
1080.4,288.7,450.6,3682.6,240.9,2765.6,14334.0,8094.4,0,K
1080.3,288.1,450.2,3684.5,240.8,2815.6,14304.4,8094.4,0,K
1080.2,287.9,449.5,3684.4,240.1,2811.2,14406.8,8144.0,0,K
1080.6,286.3,449.0,3684.4,239.8,2815.2,14384.4,8143.6,0,K
1080.3,284.2,447.3,3685.0,241.3,2800.8,14376.8,8177.6,0,K
1079.2,284.8,447.9,3685.0,241.2,2760.8,14252.4,8206.4,0,K
1078.4,285.0,447.8,3684.8,240.3,2755.6,14075.2,8242.0,0,K
1078.9,286.1,447.9,3684.7,241.1,2725.2,13978.8,8296.0,0,K
1079.2,285.3,448.1,3684.4,241.2,2711.6,14074.0,8353.2,0,K
1078.1,285.9,448.2,3683.7,242.5,2672.8,14194.8,8368.0,0,K
1077.5,285.9,449.1,3683.2,242.5,2670.4,14188.8,8379.2,0,K
1077.5,282.9,449.5,3681.3,242.5,2678.0,14200.4,8435.6,0,K
1077.0,283.5,449.1,3681.5,242.3,2748.0,14108.0,8437.2,0,K
1076.6,285.7,449.4,3682.6,242.1,2805.6,14072.4,8492.8,0,K
1076.2,290.1,451.0,3681.9,242.1,2846.8,14072.4,8570.4,0,K
1077.2,289.2,450.5,3681.8,241.5,2889.2,14169.2,8585.6,0,K
1076.8,287.5,449.9,3678.9,241.5,2874.0,14274.4,8556.8,0,K
1077.4,286.7,450.2,3678.6,239.3,2859.2,14295.6,8512.0,0,K
1077.4,286.8,449.9,3681.8,238.3,2841.2,14256.4,8533.6,0,K
1079.4,286.9,450.0,3682.0,237.6,2872.8,14252.0,8509.6,0,K
1079.2,287.3,448.7,3681.4,237.0,2862.8,14426.8,8486.8,0,K
1080.2,290.7,449.1,3681.0,237.0,2745.2,14429.6,8531.6,0,K
1081.2,289.2,449.2,3680.4,237.0,2709.2,14296.0,8549.6,0,K
1082.5,288.3,448.9,3678.5,237.2,2694.0,14194.0,8600.8,0,K
1082.8,283.7,449.3,3668.9,237.2,2736.4,14169.6,8667.2,0,K
1083.2,283.8,449.4,3668.7,238.0,2770.8,13993.6,8735.2,0,K
1083.1,285.7,450.1,3671.3,237.6,2797.6,13878.8,8850.8,0,K
1089.8,286.4,450.4,3670.0,239.2,2884.0,13880.4,8907.2,0,K
1089.8,285.7,449.5,3668.9,239.8,2887.2,13860.8,9026.0,0,K
1088.3,283.9,450.1,3667.7,239.3,2969.2,13813.2,9112.0,0,K
1088.8,283.6,450.4,3668.1,240.8,3018.4,13550.4,9240.4,0,K
1087.8,283.6,449.9,3667.7,241.5,3145.2,13468.8,9364.0,0,K
1088.7,284.8,450.8,3668.1,241.5,3199.6,13504.8,9370.4,0,K
1087.6,284.1,450.8,3667.9,241.6,3173.2,13575.2,9355.2,0,K
1087.8,284.6,450.1,3675.3,242.1,3137.2,13606.4,9376.4,0,K
1088.4,278.1,449.9,3675.3,242.0,3138.4,13751.2,9365.6,0,K
1088.5,278.0,449.7,3673.9,242.5,3178.4,13836.0,9425.6,0,K
1080.2,278.0,449.8,3674.7,242.4,3180.4,13649.2,9467.2,0,K
1080.1,278.7,450.0,3673.4,242.7,3205.2,13602.4,9376.4,0,K
1079.7,279.1,449.3,3673.3,242.6,3104.0,13557.2,9320.8,0,K
1081.2,279.5,449.1,3671.8,241.6,3081.6,13579.6,9211.2,0,K
1082.4,278.9,449.0,3672.9,241.0,3040.4,13656.8,9102.4,0,K
1082.7,279.0,447.7,3672.3,241.0,3010.0,13776.0,9161.6,0,K
1083.3,280.1,447.6,3672.8,240.6,3117.2,13740.0,9183.2,0,K
1082.9,280.5,447.7,3674.6,238.5,3138.8,13642.0,9170.0,0,K
1082.3,287.0,447.9,3673.1,239.1,3182.0,13644.8,9172.0,0,K
1082.2,287.7,447.9,3673.1,239.3,3204.4,13607.2,9160.4,0,K
1083.8,287.1,447.7,3672.4,239.1,3234.8,13720.0,9103.2,0,K
1081.7,287.8,448.4,3672.5,239.4,3221.2,13792.0,9123.6,0,K
1083.1,288.8,448.4,3672.2,240.2,3230.4,13732.4,9124.4,0,K
1082.4,288.4,448.4,3671.4,240.3,3313.6,13679.6,9186.8,0,K
1080.9,289.4,448.8,3668.8,240.3,3318.0,13674.0,9284.4,0,K
1079.6,289.3,449.2,3666.7,240.3,3193.2,13596.0,9308.4,0,K
1077.6,289.3,449.4,3662.6,240.5,3018.4,13640.8,9226.0,0,K
1078.0,288.2,449.7,3655.2,242.4,2902.0,13703.6,9128.0,0,K
1077.4,288.0,449.7,3647.1,241.8,2789.6,13624.8,9068.4,0,K
1078.1,288.1,449.9,3637.0,242.1,2643.6,13679.6,8922.8,0,K
1078.1,288.4,449.8,3639.2,242.5,2558.0,13723.2,8956.8,0,K
1081.6,288.3,449.7,3640.3,242.1,2602.0,13635.6,8958.0,0,K
1081.2,287.8,449.6,3643.2,241.8,2650.0,13712.4,9002.8,0,K
1081.3,288.0,451.0,3646.1,241.7,2614.4,13826.0,9033.6,0,K
1081.7,288.3,450.6,3648.6,240.9,2699.2,13836.4,9055.2,0,K
1081.9,287.9,450.5,3651.9,241.0,2876.4,13889.2,9013.2,0,K
1084.0,286.7,450.3,3657.3,240.9,2932.8,13886.8,9120.8,0,K
1084.2,287.8,451.2,3665.6,240.7,3079.2,13826.4,9252.8,0,K
1084.0,288.2,451.5,3675.3,240.9,3168.8,13756.8,9358.0,0,K
1082.9,287.2,451.9,3687.6,240.3,3186.8,13513.2,9536.0,0,K
1082.3,286.5,452.4,3688.3,240.0,3128.0,13624.0,9545.2,0,K
1082.9,286.2,452.5,3688.9,240.1,2977.6,13707.2,9499.6,0,K
1083.6,285.7,452.9,3689.0,242.6,2860.8,13684.0,9456.4,0,K
1083.4,286.0,451.4,3689.2,242.7,2724.0,13592.0,9447.6,0,K
1083.3,286.0,451.4,3689.8,243.7,2689.2,13507.2,9314.8,0,K
1082.7,287.0,451.6,3688.6,243.6,2628.0,13476.0,9324.0,0,K
1083.7,287.8,450.0,3688.2,243.7,2719.6,13501.6,9356.8,0,K
1083.4,286.1,449.1,3689.0,243.6,2720.8,13486.4,9312.0,0,K
1087.9,287.0,448.7,3689.1,243.4,2664.0,13614.0,9373.6,0,K
1111.9,270.2,357.4,3672.0,226.1,15288.4,-920.4,7274.0,0,L
1110.5,269.0,358.3,3671.9,226.5,15244.8,-1007.2,7317.6,0,L
1109.7,270.1,358.0,3667.6,225.8,15162.8,-1091.6,7317.6,0,L
1113.1,269.5,355.9,3667.6,225.9,15149.6,-1047.6,7292.8,0,L
1111.7,268.8,356.9,3667.6,226.1,15059.2,-1243.2,7181.6,0,L
1112.6,269.0,356.9,3656.9,226.4,15048.4,-1269.2,7079.2,0,L
1110.4,269.2,357.0,3656.3,226.5,14993.6,-1365.6,7020.0,0,L
1111.2,269.5,355.6,3655.9,226.9,14982.8,-1479.6,6979.6,0,L
1109.1,272.2,355.6,3655.2,226.1,14997.2,-1510.0,7033.6,0,L
1109.1,272.4,354.0,3655.0,226.6,14999.2,-1602.4,7283.2,0,L
1105.8,272.4,351.6,3656.3,226.8,14982.0,-1680.4,7606.0,0,L
1105.7,272.4,350.3,3655.9,226.6,14927.6,-1739.2,7967.6,0,L
1106.4,272.4,348.2,3654.7,226.6,14887.6,-1836.4,8359.6,0,L
1102.2,273.4,346.7,3653.5,226.9,14766.4,-1973.6,8678.0,0,L
1103.0,272.8,342.8,3652.8,227.3,14739.6,-1910.0,9040.8,0,L
1104.1,272.1,338.7,3653.6,227.4,14660.4,-1894.4,9390.4,0,L
1108.2,271.7,333.8,3652.7,227.7,14614.8,-1803.2,9585.6,0,L
1108.9,271.5,328.8,3651.6,227.2,14496.4,-1700.0,9737.6,0,L
1111.1,271.7,322.0,3650.7,227.7,14373.6,-1661.2,9790.0,0,L
1111.0,271.5,313.5,3650.0,227.6,14279.2,-1500.8,9642.0,0,L
1115.1,271.8,308.6,3646.8,227.8,14306.0,-1468.8,9399.2,0,L
1116.6,271.8,300.7,3644.3,227.9,14364.4,-1291.6,9162.8,0,L
1116.0,271.4,294.0,3646.6,227.6,14434.4,-1144.4,8951.2,0,L
1115.6,271.3,288.4,3642.3,227.4,14526.0,-1184.4,8844.0,0,L
1115.5,273.1,283.3,3634.5,226.9,14539.6,-1044.4,8806.8,0,L
1114.6,273.3,278.8,3625.7,226.6,14692.4,-1090.8,8717.6,0,L
1114.9,267.2,272.2,3618.9,227.0,14623.6,-1278.0,8812.4,0,L
1113.4,267.1,266.0,3611.5,228.2,14615.6,-1263.6,8908.8,0,L
1112.8,267.6,265.5,3604.0,229.0,14747.2,-1450.4,8949.6,0,L
1114.0,268.1,261.1,3595.8,229.7,14667.6,-1623.2,9094.0,0,L
1113.1,268.7,253.9,3589.1,230.9,14637.6,-1450.8,9208.8,0,L
1114.4,269.3,247.9,3582.0,231.8,14649.2,-1652.0,9151.6,0,L
1114.3,269.3,243.6,3575.9,232.6,14484.8,-1659.6,9246.0,0,L
1112.4,267.0,239.8,3571.6,233.9,14569.2,-1705.2,9200.0,0,L
1111.9,268.7,235.7,3571.6,235.2,14566.8,-1802.0,9231.2,0,L
1112.0,269.3,232.1,3571.5,236.0,14434.8,-1716.0,9306.0,0,L
1111.5,276.1,232.2,3570.5,236.7,14631.6,-1622.0,9162.4,0,L
1112.2,276.6,232.1,3574.3,236.7,14621.6,-1626.8,9158.0,0,L
1113.3,277.2,228.6,3576.8,235.9,14586.4,-1460.4,9126.8,0,L
1111.9,277.4,232.1,3580.2,235.9,14723.2,-1541.6,8914.0,0,L
1112.4,278.1,233.8,3580.3,235.0,14628.0,-1671.2,8880.4,0,L
1109.8,278.4,237.2,3581.1,234.4,14637.2,-1592.8,8857.2,0,L
1110.4,279.5,236.9,3581.0,234.2,14724.0,-1651.2,8675.2,0,L
1111.8,282.4,237.7,3581.4,234.0,14664.8,-1512.0,8544.0,0,L
1112.1,281.6,238.7,3580.5,233.7,14780.0,-1673.6,8193.6,0,L
1111.8,281.9,239.4,3580.2,233.8,14605.6,-1363.6,8312.0,0,L
1110.2,282.1,239.4,3580.0,233.5,14640.0,-1238.0,8318.8,0,L
1110.6,276.7,239.9,3577.1,233.3,14804.4,-1382.8,8240.0,0,L
1109.9,276.7,240.3,3574.6,233.4,14786.4,-1390.0,8330.0,0,L
1111.1,277.4,238.9,3573.2,233.3,14744.4,-1343.6,8493.6,0,L
1110.4,275.8,239.5,3574.8,233.7,14792.4,-1548.0,8482.8,0,L
1111.3,276.0,240.0,3575.3,233.9,14723.2,-1601.6,8583.6,0,L
1111.7,277.6,242.2,3576.0,234.2,14717.2,-1631.2,8604.4,0,L
1112.9,277.7,242.6,3575.5,233.8,14636.0,-1663.6,8654.4,0,L
1113.2,278.4,242.9,3575.3,233.9,14490.4,-1449.2,8855.2,0,L
1119.3,278.0,243.4,3575.2,233.9,14731.2,-1799.6,8550.4,0,L
1119.9,278.1,244.1,3576.4,234.0,14604.8,-1927.6,8571.2,0,L
1120.2,284.0,244.2,3575.6,234.2,14498.0,-1898.8,8598.4,0,L
1121.5,283.3,245.2,3575.9,234.8,14486.0,-1974.4,8459.6,0,L
1121.4,282.8,248.4,3575.4,234.0,14490.0,-1895.6,8384.0,0,L
1121.1,283.4,249.5,3575.3,234.5,14517.6,-1752.0,8373.6,0,L
1120.9,283.3,250.1,3575.9,234.7,14531.6,-1658.0,8374.8,0,L
1120.8,282.0,251.2,3576.5,234.8,14585.6,-1578.4,8443.6,0,L
1121.0,282.6,251.5,3577.9,235.4,14640.4,-1583.6,8598.0,0,L
1121.1,281.1,252.1,3579.4,235.5,14785.6,-1675.2,8629.2,0,L
1114.7,279.7,253.2,3580.9,235.5,14752.8,-1658.0,8791.6,0,L
1114.5,280.1,254.1,3580.7,235.9,14794.4,-1580.4,8830.8,0,L
1114.7,278.8,254.9,3581.5,235.8,14808.0,-1580.8,8838.8,0,L
1114.9,279.4,254.6,3580.8,234.7,14773.2,-1627.2,8904.8,0,L
1115.5,280.3,253.2,3589.5,236.1,14752.8,-1769.6,8878.8,0,L
1114.3,279.9,252.8,3597.9,235.3,14672.4,-1773.6,8869.6,0,L
1116.2,280.9,253.4,3606.3,235.0,14632.4,-2004.8,8737.6,0,L
1116.5,280.6,253.7,3614.8,235.2,14606.4,-1974.0,8599.6,0,L
1116.0,280.6,254.7,3623.1,235.0,14536.0,-2093.2,8428.8,0,L
